id,N,P,K,temperature,humidity,ph,rainfall,treatment_availablility,severity
1301,119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,Young Plant Stage,3
1302,119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,Young Plant Stage,3
1303,105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,Young Plant Stage,3
1304,114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,Young Plant Stage,3
1305,93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,Young Plant Stage,3
1306,80,26,55,24.53442564,88.989272,6.140099215,49.11618732,Young Plant Stage,3
1307,85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,Young Plant Stage,3
1308,85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,Young Plant Stage,3
1309,82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,Young Plant Stage,3
1310,118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,Young Plant Stage,3
1311,83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,Young Plant Stage,3
1312,86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,Young Plant Stage,3
1313,101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,Young Plant Stage,3
1314,119,9,50,26.74550678,83.9195902,6.251286661,40.794305,Young Plant Stage,3
1315,104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,Young Plant Stage,3
1316,95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,Young Plant Stage,3
1317,102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,Young Plant Stage,3
1318,109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,Young Plant Stage,3
1319,81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,Young Plant Stage,3
1320,103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,Young Plant Stage,3
1321,105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,Young Plant Stage,3
1322,97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,Young Plant Stage,3
1323,120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,Young Plant Stage,3
1324,95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,Young Plant Stage,3
1325,83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,Young Plant Stage,3
1326,83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,Young Plant Stage,3
1327,91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,Young Plant Stage,3
1328,116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,Young Plant Stage,3
1329,112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,Young Plant Stage,3
1330,88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,Young Plant Stage,3
1331,118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,Young Plant Stage,3
1332,92,21,48,25.81692236,82.043255,6.377427122,54.82963379,Young Plant Stage,3
1333,106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,Young Plant Stage,3
1334,99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,Young Plant Stage,3
1335,98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,Young Plant Stage,3
1336,108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,Young Plant Stage,3
1337,119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,Young Plant Stage,3
1338,117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,Young Plant Stage,3
1339,109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,Young Plant Stage,3
1340,80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,Young Plant Stage,3
1341,100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,Young Plant Stage,3
1342,91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,Young Plant Stage,3
1343,86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,Young Plant Stage,3
1344,107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,Young Plant Stage,3
1345,103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,Young Plant Stage,3
1346,101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,Young Plant Stage,3
1347,85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,Young Plant Stage,3
1348,84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,Young Plant Stage,3
1349,102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,Young Plant Stage,3
1350,98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,Young Plant Stage,3
1351,97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,Young Plant Stage,3
1352,90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,Young Plant Stage,3
1353,95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,Young Plant Stage,3
1354,82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,Young Plant Stage,3
1355,82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,Young Plant Stage,3
1356,110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,Young Plant Stage,3
1357,118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,Young Plant Stage,3
1358,120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,Young Plant Stage,3
1359,91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,Young Plant Stage,3
1360,81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,Young Plant Stage,3
1361,101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,Young Plant Stage,3
1362,101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,Young Plant Stage,3
1363,111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,Young Plant Stage,3
1364,107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,Young Plant Stage,3
1365,115,11,46,24.41592661,89.39655519,6.623167177,40.32161859,Young Plant Stage,3
1366,84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,Young Plant Stage,4
1367,120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,Young Plant Stage,4
1368,91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,Young Plant Stage,4
1369,89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,Young Plant Stage,4
1370,113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,Young Plant Stage,4
1371,97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,Young Plant Stage,4
1372,117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,Young Plant Stage,4
1373,90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,Young Plant Stage,4
1374,104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,Young Plant Stage,4
1375,81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,Young Plant Stage,4
1376,88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,Young Plant Stage,4
1377,92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,Young Plant Stage,4
1378,81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,Young Plant Stage,4
1379,111,5,55,26.283443,84.42478917,6.520663422,50.78669728,Young Plant Stage,4
1380,108,23,51,26.84366082,83.85039964,6.106500787,40.228644,Young Plant Stage,4
1381,113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,Young Plant Stage,4
1382,83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,Young Plant Stage,4
1383,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,Young Plant Stage,4
1384,114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,Young Plant Stage,4
1385,99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,Young Plant Stage,4
1386,92,20,55,25.10474753,87.5267616,6.587791262,59.26519444,Young Plant Stage,4
1387,92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,Young Plant Stage,4
1388,91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,Young Plant Stage,4
1389,110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,Young Plant Stage,4
1390,112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,Young Plant Stage,4
1391,89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,Young Plant Stage,4
1392,100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,Young Plant Stage,4
1393,83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,Young Plant Stage,4
1394,95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,Young Plant Stage,4
1395,119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,Young Plant Stage,4
1396,97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,Young Plant Stage,4
1397,110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,Young Plant Stage,4
1398,96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,Young Plant Stage,4
1399,83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,Young Plant Stage,4
1400,120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,Young Plant Stage,4
1401,115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,Young Plant Stage,4
1402,114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,Young Plant Stage,4
1403,101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,Young Plant Stage,4
1404,118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,Young Plant Stage,4
1405,95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,Young Plant Stage,4
1406,81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,Young Plant Stage,4
1407,117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,Young Plant Stage,4
1408,114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,Young Plant Stage,4
1409,113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,Young Plant Stage,4
1410,108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,Young Plant Stage,4
1411,81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,Young Plant Stage,4
1412,115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,Young Plant Stage,4
1413,83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,Young Plant Stage,4
1414,84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,Young Plant Stage,4
1415,109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,Young Plant Stage,4
1416,95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,Young Plant Stage,4
1417,119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,Young Plant Stage,4
1418,110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,Young Plant Stage,4
1419,82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,Young Plant Stage,4
1420,87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,Young Plant Stage,4
1421,85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,Young Plant Stage,4
1422,100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,Young Plant Stage,4
1423,107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,Young Plant Stage,4
1424,91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,Young Plant Stage,4
1425,102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,Young Plant Stage,4
1426,117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,Young Plant Stage,4
1427,85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,Young Plant Stage,4
1428,104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,Young Plant Stage,4
1429,102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,Young Plant Stage,4
1430,116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,Young Plant Stage,4
1431,100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,Young Plant Stage,4
1432,110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,Young Plant Stage,4
1433,104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,Young Plant Stage,4
1434,107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,Young Plant Stage,4
1435,98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,Young Plant Stage,4
1436,88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,Young Plant Stage,4
1437,87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,Young Plant Stage,4
1438,120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,Young Plant Stage,4
1439,95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,Young Plant Stage,4
1440,108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,Young Plant Stage,4
1441,82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,Young Plant Stage,4
1442,120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,Young Plant Stage,4
1443,110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,Young Plant Stage,4
1444,95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,Young Plant Stage,4
1445,106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,Young Plant Stage,4
1446,99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,Young Plant Stage,4
1447,106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,Young Plant Stage,4
1448,83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,Young Plant Stage,4
1449,117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,Young Plant Stage,4
1450,98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,Young Plant Stage,4
1451,113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,Young Plant Stage,4
1452,101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,Young Plant Stage,4
1453,98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,Young Plant Stage,4
1454,93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,Young Plant Stage,4
1455,95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,Young Plant Stage,4
1456,109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,Young Plant Stage,4
1457,118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,Young Plant Stage,4
1458,100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,Young Plant Stage,4
1459,89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,Young Plant Stage,4
1460,95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,Young Plant Stage,4
1461,95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,Young Plant Stage,4
1462,87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,Young Plant Stage,4
1463,93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,Young Plant Stage,4
1464,84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,Young Plant Stage,4
1465,111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,Young Plant Stage,4
1466,111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,Young Plant Stage,4
1467,111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,Young Plant Stage,4
1468,89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,Young Plant Stage,4
1469,110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,Young Plant Stage,4
1470,95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,Young Plant Stage,4
1471,115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,Young Plant Stage,4
1472,120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,Young Plant Stage,4
1473,102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,Young Plant Stage,4
1474,94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,Young Plant Stage,4
1475,84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,Young Plant Stage,4
1476,107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,Young Plant Stage,4
1477,80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,Young Plant Stage,4
1478,86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,Young Plant Stage,4
1479,113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,Young Plant Stage,4
1480,115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,Young Plant Stage,4
1481,82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,Young Plant Stage,5
1482,98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,Young Plant Stage,5
1483,117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,Young Plant Stage,5
1484,83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,Young Plant Stage,5
1485,120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,Young Plant Stage,5
1486,111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,Young Plant Stage,5
1487,85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,Young Plant Stage,5
1488,90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,Young Plant Stage,5
1489,99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,Young Plant Stage,5
1490,102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,Young Plant Stage,5
1491,80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,Young Plant Stage,5
1492,87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,Young Plant Stage,5
1493,114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,Young Plant Stage,5
1494,99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,Young Plant Stage,5
1495,89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,Young Plant Stage,5
1496,96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,Young Plant Stage,5
1497,82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,Young Plant Stage,5
1498,106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,Young Plant Stage,5
1499,90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,Young Plant Stage,5
1500,106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,Young Plant Stage,5
1501,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,Young Plant Stage,5
1502,7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,Young Plant Stage,5
1503,14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,Young Plant Stage,5
1504,8,120,201,21.18667419,91.13435689,6.321152192,122.233323,Young Plant Stage,5
1505,20,129,201,23.41044706,91.69913296,5.587905967,116.0777931,Young Plant Stage,5
1506,32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,Young Plant Stage,5
1507,27,139,205,22.48403042,93.40819246,5.772179946,105.5473627,Young Plant Stage,5
1508,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,Young Plant Stage,5
1509,22,144,196,21.91191314,91.68748063,6.499226821,117.0761277,Young Plant Stage,5
1510,1,124,199,23.71059131,93.27392415,5.658473817,112.6676589,Young Plant Stage,5
1511,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,Young Plant Stage,5
1512,29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,Young Plant Stage,5
1513,13,126,204,23.1094265,92.79630809,6.383180271,108.183792,Young Plant Stage,5
1514,9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,Young Plant Stage,5
1515,0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,Young Plant Stage,5
1516,30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,Young Plant Stage,5
1517,36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,Young Plant Stage,5
1518,37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,Young Plant Stage,5
1519,33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,Young Plant Stage,5
1520,7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,Young Plant Stage,5
1521,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,Young Plant Stage,5
1522,29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,Young Plant Stage,5
1523,2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,Young Plant Stage,5
1524,34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,Young Plant Stage,5
1525,29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,Young Plant Stage,5
1526,32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,Young Plant Stage,5
1527,13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,Young Plant Stage,5
1528,25,143,198,22.81212536,91.51861705,6.027314401,107.855225,Young Plant Stage,5
1529,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,Young Plant Stage,5
1530,6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,Young Plant Stage,5
1531,37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,Young Plant Stage,5
1532,2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,Young Plant Stage,5
1533,11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,Young Plant Stage,5
1534,10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,Young Plant Stage,5
1535,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,Young Plant Stage,5
1536,23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,Young Plant Stage,5
1537,18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,Young Plant Stage,5
1538,13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,Young Plant Stage,5
1539,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,Young Plant Stage,5
1540,28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,Young Plant Stage,5
1541,26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,Young Plant Stage,5
1542,21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,Young Plant Stage,5
1543,21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,Young Plant Stage,5
1544,5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,Young Plant Stage,5
1545,2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,Young Plant Stage,5
1546,15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,Young Plant Stage,5
1547,31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,Young Plant Stage,5
1548,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,Young Plant Stage,5
1549,16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,Young Plant Stage,5
1550,19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,Young Plant Stage,5
1551,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,Young Plant Stage,5
1552,20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,Young Plant Stage,5
1553,28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,Young Plant Stage,5
1554,28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,Young Plant Stage,5
1555,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,Young Plant Stage,5
1556,2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,Young Plant Stage,5
1557,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,Young Plant Stage,5
1558,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,Young Plant Stage,5
1559,32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,Young Plant Stage,5
1560,29,139,205,23.64142354,93.74461474,6.155939453,116.6912176,Young Plant Stage,5
1561,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,Young Plant Stage,5
1562,40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,Young Plant Stage,5
1563,6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,Young Plant Stage,5
1564,35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,Young Plant Stage,5
1565,17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,Young Plant Stage,5
1566,33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,Young Plant Stage,5
1567,16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,Young Plant Stage,5
1568,27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,Young Plant Stage,5
1569,29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,Young Plant Stage,5
1570,3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,Young Plant Stage,5
1571,15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,Young Plant Stage,5
1572,5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,Young Plant Stage,5
1573,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,Young Plant Stage,5
1574,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,Young Plant Stage,5
1575,2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,Young Plant Stage,5
1576,29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,Young Plant Stage,5
1577,30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,Young Plant Stage,5
1578,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,Young Plant Stage,5
1579,14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,Young Plant Stage,5
1580,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,Young Plant Stage,5
1581,33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,Young Plant Stage,5
1582,40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,Young Plant Stage,5
1583,9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,Young Plant Stage,5
1584,38,135,203,23.76121837,93.661643,5.965551311,100.825956,Young Plant Stage,5
1585,28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,Young Plant Stage,5
1586,35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,Young Plant Stage,5
1587,12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,Young Plant Stage,5
1588,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,Young Plant Stage,5
1589,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,Young Plant Stage,5
1590,31,121,201,23.15791104,90.34396882,5.731535258,110.712841,Young Plant Stage,5
1591,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,Young Plant Stage,5
1592,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,Young Plant Stage,5
1593,33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,Young Plant Stage,5
1594,14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,Young Plant Stage,5
1595,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,Young Plant Stage,5
1596,40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,Young Plant Stage,5
1597,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,Young Plant Stage,5
1598,31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,Young Plant Stage,5
1599,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,Young Plant Stage,5
1600,10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,Young Plant Stage,5
1601,22,30,12,15.78144173,92.51077745,6.354006744,119.035002,Young Plant Stage,5
1602,37,6,13,26.03097313,91.50819306,7.511755068,101.2847738,Young Plant Stage,5
1603,27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,Young Plant Stage,5
1604,7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,Young Plant Stage,5
1605,20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,Young Plant Stage,5
1606,26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,Young Plant Stage,5
1607,5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,Young Plant Stage,5
1608,0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,Young Plant Stage,5
1609,39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,Young Plant Stage,5
1610,13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,Young Plant Stage,5
1611,21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,Young Plant Stage,5
1612,33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,Young Plant Stage,5
1613,6,9,12,31.08368929,90.14362642,7.028746406,109.6894658,Young Plant Stage,5
1614,19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,Young Plant Stage,5
1615,24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,Young Plant Stage,5
1616,9,11,8,24.85903405,94.39000473,6.559236744,111.7803734,Young Plant Stage,5
1617,31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,Young Plant Stage,5
